gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ABSLFC,FC
gene_2503,332.4156662946112,-1.8867168035417952,0.08888224698977014,-21.227150161482147,5.361682391579192e-100,1.475483930520769e-97,1.8867168035417952,-3.6979271498407265
gene_824,315.1801171345748,-2.2273266784641663,0.10678428321527797,-20.858188222080003,1.2844589479661308e-96,3.374040118316486e-94,2.2273266784641663,-4.682654768675425
gene_1769,227.66759274623755,-3.0922199528585956,0.14996572774997674,-20.61951086593567,1.8340325038633669e-94,4.608206017315825e-92,3.0922199528585956,-8.528073977067923
gene_1822,721.6427898195727,1.847958038833959,0.09148333928414928,20.199940812109627,9.801467425047251e-91,2.3601116770561693e-88,1.847958038833959,3.5999030135220735
gene_559,1701.0016191115756,2.0592964693033453,0.10300766433473091,19.991682003501325,6.506517406389016e-89,1.504046563660885e-86,2.0592964693033453,4.167830104043979
gene_2178,2459.397964536758,-1.4768016658485557,0.0739472243925101,-19.9710222794804,9.841837268289403e-89,2.187537598978633e-86,1.4768016658485557,-2.783310122474479
gene_3068,3868.758588564854,-1.1079289101289866,0.05618704605297194,-19.718582626402092,1.4935550812690712e-86,3.1967610424644303e-84,1.1079289101289866,-2.155360080499765
gene_2350,214.11674607946102,-2.3396612477392638,0.11898229243454445,-19.663944943961962,4.392088454431218e-86,9.064956849342146e-84,2.3396612477392638,-5.061837690649932
gene_3428,1118.0100188541164,2.544812464526969,0.13029353087377307,19.531380011432457,5.941205916819564e-85,1.1839389308034573e-82,2.544812464526969,5.8353227958893825
gene_2303,245.9552557986828,-1.8530167019024013,0.09553189229438178,-19.396838661923763,8.206535593180453e-84,1.5808523064329944e-81,1.8530167019024013,-3.612547862385874
gene_2888,170.536863495539,-2.8879714405641654,0.1503653109235791,-19.206367631108304,3.27387031165866e-82,5.912405165961062e-80,2.8879714405641654,-7.402288887937874
gene_3604,198.19997105151506,-2.1869218637436645,0.11393070543751992,-19.19519286170822,4.059728252313103e-82,7.109445324278006e-80,2.1869218637436645,-4.553329501633402
gene_3353,676.1984784828755,-1.7212153489454032,0.08998410885885233,-19.12799238413612,1.476519038269546e-81,2.509648094752855e-79,1.7212153489454032,-3.297140462341242
gene_2690,177.38290226811205,-2.5417852922942648,0.13304757662807842,-19.104333627959107,2.323751497117826e-81,3.836845686241119e-79,2.5417852922942648,-5.823091515496778
gene_4248,2707.121960666016,3.181405596077057,0.1676086647815371,18.981152318251173,2.4418143108861384e-80,3.919790250725276e-78,3.181405596077057,9.071905399065693
gene_3852,3354.0502582816735,-0.8871606698809573,0.0469147677950347,-18.910051388442582,9.42648723795507e-80,1.4723153985984418e-77,0.8871606698809573,-1.8495325232649649
gene_3202,8300.548666248522,-0.9773801204199793,0.052340301920513144,-18.67356672692264,8.124159416922582e-78,1.2355136123788316e-75,0.9773801204199793,-1.9688867368231038
gene_520,404.40028608092035,-2.6030666240661255,0.1401567475064233,-18.572538749494232,5.360732273950441e-77,7.943505592605025e-75,2.6030666240661255,-6.075767333438071
gene_489,1950.7198481967807,1.5882207976647351,0.08576011436772453,18.519340947409646,1.4419130263575998e-76,2.0832038448301422e-74,1.5882207976647351,3.0067830948761984
gene_1244,550.1730055956269,1.908568318289915,0.10467183127807768,18.233829436111556,2.781453042237806e-74,3.920491983193239e-72,1.908568318289915,3.7543634444510063
gene_3196,1932.3364471578577,-1.156853523865113,0.06441192871605128,-17.96023728717858,3.9909804526460524e-72,5.491399056152747e-70,1.156853523865113,-2.2297060449785286
gene_1848,1669.124669135825,-0.9777523372104444,0.05469143996014474,-17.877611888130232,1.7622526799527668e-71,2.3683856366155903e-69,0.9777523372104444,-1.9693947771418816
gene_2786,3101.197948795005,-1.4554640756026558,0.08150982924614798,-17.856301369585296,2.581917676989717e-71,3.391114148937176e-69,1.4554640756026558,-2.7424476386138448
gene_1149,155.16153182087422,-2.6924817831258614,0.1511598428887363,-17.812149918068567,5.688233192564827e-71,7.304955471073807e-69,2.6924817831258614,-6.464244573065457
gene_3565,220.14949686927162,-2.627988667651634,0.1478815756881863,-17.770899825904237,1.1877024651845683e-70,1.4921157709351348e-68,2.627988667651634,-6.18163584033442
gene_3889,871.823109385012,1.6400972290910079,0.09490475566956724,17.2815073124616,6.48313750378186e-67,7.971500347735185e-65,1.6400972290910079,3.1168683700098576
gene_3760,662.9101342282739,1.8871391171485459,0.10932292924525903,17.262061400814364,9.081039070897451e-67,1.0933192664732577e-64,1.8871391171485459,3.699009785812072
gene_1424,1615.517288431745,-0.8300095588246347,0.0483967747630037,-17.150100660408572,6.27436906145335e-66,7.399914042069164e-64,0.8300095588246347,-1.7776971407329036
gene_1584,140.47530458673592,-2.2697178046549107,0.13276507418672273,-17.095744634336185,1.596438222698829e-65,1.8451632977953066e-63,2.2697178046549107,-4.822287964957187
gene_4592,212.31675848789484,-2.117862968818013,0.12394965238215437,-17.086477679568965,1.8714174709725078e-65,2.1205728558333573e-63,2.117862968818013,-4.34050519470828
gene_1811,188.01735803650445,-1.86843927429853,0.10950707317221446,-17.06227022760585,2.8332697650349502e-65,3.148743456180188e-63,1.86843927429853,-3.6513735615140948
gene_4790,3138.8583551437496,2.97555256507201,0.17451135211278476,17.05076792453561,3.449711126945083e-65,3.761486906153893e-63,2.97555256507201,7.865576797600092
gene_3923,708.9167145327636,-2.2867457364139003,0.13841665923057586,-16.52074070509545,2.6018301066958688e-61,2.7844400345547087e-59,2.2867457364139003,-4.87954198463505
gene_2213,147.8534594615017,-4.220738829523548,0.256182334694349,-16.4755264431457,5.500763003701216e-61,5.77980170879806e-59,4.220738829523548,-18.64528351678282
gene_4203,1481.1909239115248,-0.8932670253216237,0.054820791321101854,-16.29431104139833,1.0831737135217695e-59,1.1177965875789832e-57,0.8932670253216237,-1.8573774507976737
gene_1519,167.38210787232592,4.134112021246955,0.25478427195762854,16.22593101796516,3.30665456942691e-59,3.352483641529493e-57,4.134112021246955,17.558674330437068
gene_4164,244.61479283398313,1.7026762338454338,0.10505426129719164,16.207588467341406,4.457180334104292e-59,4.4410422673773627e-57,1.7026762338454338,3.255042169565869
gene_3878,120.59170663618191,-2.8293965849626614,0.1746759787276854,-16.197971842331025,5.211780239993391e-59,5.104894577444375e-57,2.8293965849626614,-7.107767964978317
gene_2931,2139.9930314718013,-1.3373554374766652,0.08282521729993232,-16.146718126120245,1.1976659484690376e-58,1.1535519193670947e-56,1.3373554374766652,-2.5268769949194887
gene_338,243.76554936728024,-3.5486511674347736,0.21992580552284224,-16.135674297058326,1.4323468871871293e-58,1.3569725673859705e-56,3.5486511674347736,-11.701740032801863
gene_2341,13168.305391916569,2.7768929680474086,0.1723306960039649,16.113745446623852,2.042675193311528e-58,1.8737491971662413e-56,2.7768929680474086,6.853747147351125
gene_2915,4409.364078795834,-0.9146087436987811,0.057065167312355065,-16.02744347865534,8.219534965985013e-58,7.42198321381678e-56,0.9146087436987811,-1.8850577782284126
gene_1331,552.3689740831173,2.112936580319552,0.13199080575051242,16.008210331812062,1.119848389264891e-57,9.956313602402777e-56,2.112936580319552,4.325708895170542
gene_4661,2079.7941980236214,2.9891375433364775,0.1883470359125299,15.870372097199663,1.0163654281255368e-56,8.899357286571935e-55,2.9891375433364775,7.939991942575588
gene_3344,1490.3971516436065,1.256037310720701,0.07915674316511699,15.86772346230403,1.0601706410474075e-56,9.144367365093981e-55,1.256037310720701,2.3883881414167223
gene_1665,448.9967775702463,2.0007344673019634,0.12815667286488025,15.611629286064588,6.0667704698592144e-55,5.155862727252412e-53,2.0007344673019634,4.002036894199531
gene_562,3044.0889196733374,-0.8563397711544429,0.055519225532052185,-15.424202390216404,1.125368986187879e-53,9.425373001709786e-52,0.8563397711544429,-1.810439254676774
gene_3871,381.75363073749196,-1.6862383318752538,0.10962041285319496,-15.382521265756274,2.1443233430665536e-53,1.7702920856545163e-51,1.6862383318752538,-3.2181650777265234
gene_1982,598.2632289793863,-1.4469530759095675,0.09431195911131954,-15.342201450843373,3.9941644655576743e-53,3.2510248516137747e-51,1.4469530759095675,-2.726316538856918
gene_2947,529.3593749920691,1.9608653160004004,0.12788736643667592,15.33275233227461,4.619890485756953e-53,3.70810376627631e-51,1.9608653160004004,3.892954049693945
gene_3056,865.8916155291901,-0.9423812783608198,0.06150318289283793,-15.322479813814,5.411297126154638e-53,4.2838200126092675e-51,0.9423812783608198,-1.9216975309092517
gene_4235,6777.804966897614,3.019901627272053,0.19762269903763904,15.281147570486754,1.021263476483499e-52,7.975515717024515e-51,3.019901627272053,8.111122748129294
gene_148,1205.298232507598,-2.4069801324435964,0.15811959946487622,-15.222528646603795,2.506526548046672e-52,1.9313622561548954e-50,2.4069801324435964,-5.303630003656696
gene_2674,440.2122074361023,2.1764517395342824,0.14326692460811952,15.191585535095196,4.020752887664305e-52,3.057359333922634e-50,2.1764517395342824,4.520404074596
gene_970,3695.4666658524525,4.111764964420441,0.27100418534503085,15.17233012171203,5.392783008649743e-52,4.0473887022060862e-50,4.111764964420441,17.288789613004678
gene_3845,470.8942752611435,1.991154056726999,0.1329409490460356,14.977733128996169,1.026592190735635e-50,7.605995218283635e-49,1.991154056726999,3.9755488755801283
gene_4296,1686.8280768885522,-0.916941750739122,0.061247007033185176,-14.97120912769337,1.1324349147225334e-50,8.283976420482937e-49,0.916941750739122,-1.8881086037895338
gene_1388,99.76608590874906,-3.9652976979256755,0.2651992897003264,-14.952142980497564,1.5081667153742556e-50,1.0894619310184779e-48,3.9652976979256755,-15.619730947606099
gene_2076,1564.9687434473135,-1.166503755283913,0.07803072064543272,-14.94928850631076,1.574220932494586e-50,1.1231386134427424e-48,1.166503755283913,-2.2446706105873093
gene_179,673.7048824880125,-0.9492086104441481,0.06368211427114168,-14.905419226545584,3.038991799638179e-50,2.1417480012328092e-48,0.9492086104441481,-1.9308132207896749
gene_4163,129.4909124994311,-1.8010346294452413,0.1209061187929356,-14.896141298933777,3.49170912503893e-50,2.4311550642891537e-48,1.8010346294452413,-3.4847004118826903
gene_1229,202.5329666216767,-1.4526528322034467,0.09783922859992321,-14.84734551765044,7.237832361929297e-50,4.9208744964222833e-48,1.4526528322034467,-2.7371088934804053
gene_332,527.1758699098871,-1.0162943702872278,0.06845523024530764,-14.846117187033947,7.371641868045788e-50,4.953571901794954e-48,1.0162943702872278,-2.022716838656448
gene_4425,219.62077894482482,-1.3815339963498052,0.0933376677124428,-14.801462584281326,1.4333170362829539e-49,9.52084960078068e-48,1.3815339963498052,-2.6054525778575104
gene_3803,1588.5730456804133,-1.2213050384737159,0.08257414166120844,-14.790405493823725,1.6893299562250117e-49,1.1093906610254935e-47,1.2213050384737159,-2.331575324417123
gene_4706,110.5113428142522,-2.515973389341457,0.1706055899465541,-14.747309218470745,3.201779047341555e-49,2.0789978780434659e-47,2.515973389341457,-5.719834441538666
gene_324,1834.9185757291898,-0.7219395177251123,0.04903854592376378,-14.721878557481144,4.6651847660210556e-49,2.9955669736484087e-47,0.7219395177251123,-1.6493979478653822
gene_2654,100.69338104561415,-2.1701665829249084,0.14773501251480892,-14.689588784563655,7.516857134846672e-49,4.773617294755925e-47,2.1701665829249084,-4.500753594949466
gene_4820,135.51556153302522,2.422467285765836,0.16522948503814588,14.661228806750627,1.1418756664907026e-48,7.172716822445403e-47,2.422467285765836,5.360870502759278
gene_4186,464.1600615420069,1.9649434385210824,0.13457782049450728,14.600797005783583,2.775812146555992e-48,1.7248836983814062e-46,1.9649434385210824,3.9039739831272153
gene_1320,461.49879478444586,-1.0533962374290038,0.07224617071331696,-14.580651500673016,3.7294057690595896e-48,2.292791057382486e-46,1.0533962374290038,-2.075409807942949
gene_4001,102.51640183981561,-2.390589208285403,0.1648203333542521,-14.504212918604253,1.1393687695034314e-47,6.9309601252214006e-46,2.390589208285403,-5.243714753553734
gene_4891,86.49417257744878,-3.3493207176992135,0.23143378057910782,-14.472047724918712,1.819728578034018e-47,1.0954386929644364e-45,3.3493207176992135,-10.191685208984987
gene_296,335.8624515272607,1.6980300675635431,0.11767345672417791,14.430017735806477,3.3499497279800804e-47,1.9958102554635962e-45,1.6980300675635431,3.2445762426180687
gene_2650,2689.802817571966,-0.6902166815409195,0.04789586525789376,-14.410778003998255,4.426953258604175e-47,2.6105472328034208e-45,0.6902166815409195,-1.61352583924066
gene_3092,129.1615729292953,-1.6846973660374165,0.11706877901745524,-14.39066316550738,5.922528096943166e-47,3.45720099719541e-45,1.6846973660374165,-3.214729538815283
gene_2352,479.73181912045806,-1.4307771679812233,0.09945257171731149,-14.386527600795779,6.287434238427806e-47,3.6335082463874287e-45,1.4307771679812233,-2.695919032101383
gene_1222,385.1273298364872,1.2700047677970794,0.0886249335109278,14.330106861411442,1.4190208850476685e-46,8.11932841058463e-45,1.2700047677970794,2.4116236252661825
gene_3261,4096.577573150199,1.0979848501547602,0.077347317790491,14.195512934641739,9.76691742765775e-46,5.533629001415112e-44,1.0979848501547602,2.1405549186128052
gene_2913,503.65151759933775,2.0209785949262105,0.1432940575844059,14.103715317962672,3.602907213682905e-45,2.021475804647913e-43,2.0209785949262105,4.0585899691190646
gene_1489,172.69637931023036,-3.145154686165951,0.22472792678762488,-13.995388695674762,1.6631786928180886e-44,9.241836217111283e-43,3.145154686165951,-8.846793731410983
gene_791,85.58855572552805,-2.6533562651380946,0.18974958107298498,-13.983463099807908,1.9667980420971745e-44,1.0824881795504354e-42,2.6533562651380946,-6.291291743167977
gene_1761,2577.9973461601853,0.6397508331458177,0.04591498193691467,13.933378739532326,3.9711575909217513e-44,2.1650301620695094e-42,0.6397508331458177,1.558060044618857
gene_4545,61.04318873510925,-3.097804004053124,0.22411918806922326,-13.822127550704455,1.8744672137504714e-43,1.0123874792770069e-41,3.097804004053124,-8.561146442091905
gene_4277,1845.9765079933393,-1.1161731959992065,0.08077368446584328,-13.818525221183911,1.9706586559926676e-43,1.0544848493501506e-41,1.1161731959992065,-2.1677121526039764
gene_1672,712.3030411830473,0.7790728060762089,0.05662736170658509,13.757886339698782,4.566842282722925e-43,2.4212643625555767e-41,0.7790728060762089,1.7160276585682626
gene_1536,10614.938280819333,2.527980071945674,0.1838061180454663,13.753514294449943,4.851447455736465e-43,2.525812148351444e-41,2.527980071945674,5.767635816506458
gene_1383,2906.5177287081783,-0.8124706540294548,0.059071972450320524,-13.75391103983775,4.824908802831802e-43,2.525812148351444e-41,0.8124706540294548,-1.7562164366766537
gene_4407,707.5630796592136,-1.0197739278629716,0.07425506700410138,-13.7333917940798,6.4062801816801285e-43,3.305526175886559e-41,1.0197739278629716,-2.027601207011788
gene_815,6368.665272003724,0.7421379517801598,0.054043006542871946,13.732358713082087,6.4982987347152536e-43,3.3233334856565885e-41,0.7421379517801598,1.6726527327202747
gene_451,1676.6936123254784,1.413157552750601,0.10295693786891681,13.725714672573222,7.1223350088144445e-43,3.6105240364858485e-41,1.413157552750601,2.6631940506772227
gene_1758,526.9422467715847,-1.1410059193565605,0.08328240228868122,-13.700444367604808,1.0090486157896736e-42,5.070688652737846e-41,1.1410059193565605,-2.205347374627146
gene_500,91.37967373517678,-2.1813206794834348,0.15941941286854824,-13.682904987751252,1.2845636831276954e-42,6.399563383443924e-41,2.1813206794834348,-4.535685722586464
gene_3284,209.85194313658067,1.5760494652375536,0.11527796969334407,13.671731636409552,1.4978773617219472e-42,7.398489977257379e-41,1.5760494652375536,2.981522998399969
gene_3924,939.0458346712715,1.6568096707748317,0.12158588084515394,13.626661741134782,2.7800929632900544e-42,1.361538748716375e-40,1.6568096707748317,3.1531846812190203
gene_3336,1182.1431436521918,-0.6801923930188929,0.05006899991086518,-13.585100445980515,4.908581115712841e-42,2.3837554846810514e-40,0.6801923930188929,-1.602353425462519
gene_1808,398.594543184086,-1.017579114816515,0.07497253481695389,-13.57269188378042,5.814667811433936e-42,2.8002471068563928e-40,1.017579114816515,-2.0245189047511833
gene_3281,421.51132846414896,1.1989808959820636,0.08893415167990895,13.481670127100616,2.005159400053347e-41,9.576707580915944e-40,1.1989808959820636,2.29577442710213
gene_2074,633.1905677425402,-1.5160055563054675,0.1128762554975294,-13.430686105091866,3.9969109408941385e-41,1.8932908465104284e-39,1.5160055563054675,-2.8599809874541084
gene_3249,81.03162134731355,2.0203789766785545,0.15044185246189665,13.429633733008362,4.054116710173972e-41,1.9047756478126328e-39,2.0203789766785545,4.0569034734464084
gene_465,259.6069084144849,-1.2135101938109,0.09066784437181842,-13.384129756459568,7.486913216958236e-41,3.489263829096907e-39,1.2135101938109,-2.319011852781073
gene_646,590.5621009852435,-0.8525454327762726,0.06394291104167008,-13.33291554744339,1.4896030662747797e-40,6.886732896001561e-39,0.8525454327762726,-1.8056839921584318
gene_2452,220.28774939569362,-1.4127754395754284,0.10626049095160822,-13.295397253705673,2.4616235491542928e-40,1.1290255944890999e-38,1.4127754395754284,-2.6624887687214005
gene_692,170.42726905252235,-3.4258123270359073,0.2581837927333225,-13.26888992824744,3.5073785869506804e-40,1.5959953428336995e-38,3.4258123270359073,-10.746629339712213
gene_3268,9318.406091823577,0.8291201660850713,0.06261628172579681,13.24128714183117,5.067287516944528e-40,2.2878011375330022e-38,0.8291201660850713,1.7766015636108603
gene_4058,5717.278651165725,-0.7507028800110788,0.05674999031153917,-13.228246840042821,6.027699253884305e-40,2.700315813038558e-38,0.7507028800110788,-1.6826123984239971
gene_3676,146.4402376507469,1.7851902871111986,0.13507981312594755,13.215818454284495,7.110861667717727e-40,3.161051505980057e-38,1.7851902871111986,3.44663921015356
gene_4503,286.9260376166665,-1.0494628841377813,0.07980516120879882,-13.150313441407773,1.6947047236629978e-39,7.4194686348852e-38,1.0494628841377813,-2.069759132182756
gene_3579,2738.504817095983,1.1891513283033064,0.09053537656342256,13.134659328116593,2.0842731612658756e-39,9.056401954101877e-38,1.1891513283033064,2.280185707876758
gene_840,183.24666413079228,1.2842366297749659,0.0982104256421221,13.076377801830455,4.493476067350607e-39,1.9378953875536683e-37,1.2842366297749659,2.4355314786411735
gene_1013,92.90424403597447,-2.1604652839691108,0.16527237675319084,-13.0721499043693,4.7503719826377484e-39,2.0335110879750777e-37,2.1604652839691108,-4.470590131050661
gene_422,549.8725919823136,-4.103403887581425,0.31394795415116317,-13.070331669069175,4.865293476699209e-39,2.0673919854297595e-37,4.103403887581425,-17.18888296100907
gene_314,401.63207356791673,-4.001969235746015,0.3113419256066302,-12.853936160214943,8.17426864661599e-38,3.43644640278445e-36,4.001969235746015,-16.021854435216625
gene_1265,1098.574543066227,-2.551893584427101,0.19853476755559177,-12.85363574272977,8.206084159616786e-38,3.43644640278445e-36,2.551893584427101,-5.864034471920326
gene_2849,820.2968227857738,2.3400616237676277,0.18289904021014702,12.79428050075576,1.7647935533834757e-37,7.337224420865545e-36,2.3400616237676277,5.063242644334
gene_1475,2384.814461971258,-2.0705986944354478,0.16197217388136367,-12.783669224270925,2.0229582828301424e-37,8.350482797482424e-36,2.0705986944354478,-4.200609555913654
gene_4744,1196.111181309531,2.870903751155897,0.2246308580698795,12.780540375547151,2.1060119409795967e-37,8.631661707036234e-36,2.870903751155897,7.315232666788954
gene_600,77.91831733689041,-2.125044353164886,0.16649172277382643,-12.763663669044314,2.616016519756349e-37,1.0646450329346438e-35,2.125044353164886,-4.362165035822275
gene_2353,1003.8640610170384,1.5134257872128951,0.11866763148878512,12.753484401986434,2.9811645233755127e-37,1.204765718922174e-35,1.5134257872128951,2.8548714544786526
gene_4214,223.06514096224836,2.009493904468698,0.15765745841165407,12.74594887367635,3.283709839050299e-37,1.317816608324422e-35,2.009493904468698,4.026409493275364
gene_3114,376.0104665872574,-2.0936950105941747,0.16433951654150772,-12.740058232222948,3.5413040526110025e-37,1.4113928358647576e-35,2.0936950105941747,-4.268398906374187
gene_2997,93.20667026661607,-2.2198985268806073,0.1745509801258026,-12.717766037639429,4.711379473298249e-37,1.8648672586431902e-35,2.2198985268806073,-4.6586066674925615
gene_7,4687.414507588065,4.009216354600473,0.3154731347234814,12.708582485524902,5.298620672041475e-37,2.0830427798454205e-35,4.009216354600473,16.102539821648175
gene_4906,458.77020698335383,-0.947864666634445,0.0746901562600819,-12.69062369254984,6.665288145406735e-37,2.602614877858481e-35,0.947864666634445,-1.9290154075757053
gene_264,87.65915543306475,-2.0191060392984745,0.16160187619981822,-12.494323004034193,8.017587904299253e-36,3.088909366596359e-34,2.0191060392984745,-4.053325512520891
gene_4756,1068.7284094061113,-0.7879429764816689,0.06317189841103635,-12.472998220740704,1.0480704911942536e-35,4.011125409676551e-34,0.7879429764816689,-1.7266108703124181
gene_966,11994.694050776085,-2.5436802875167372,0.20439887132196022,-12.444688520368796,1.4946631306158185e-35,5.6826698893610625e-34,2.5436802875167372,-5.83074523342109
gene_1429,378.65832780119956,-2.1033634904034453,0.16962434031078952,-12.40012775613226,2.609072854268283e-35,9.79080001611455e-34,2.1033634904034453,-4.297100414642402
gene_1134,186.7842277492166,2.7117854692626784,0.21897457155399086,12.384019980119264,3.1895732247576825e-35,1.1891963655402997e-33,2.7117854692626784,6.551319320247631
gene_3536,227.3779049328661,1.8071420187759186,0.14594295641362073,12.382523029437957,3.2496380683876476e-35,1.2038242562315522e-33,1.8071420187759186,3.4994835315264052
gene_250,1460.218323771613,-0.7677044348789714,0.06203275508978303,-12.375791366477845,3.533938087380096e-35,1.3008043443929667e-33,0.7677044348789714,-1.7025585763683455
gene_46,545.9506910602879,1.6588492506432877,0.13423484060050755,12.357814433438643,4.420113039774388e-35,1.616698307395961e-33,1.6588492506432877,3.1576455824665057
gene_3216,308.86692049718283,-1.9002984549942374,0.15388797205522223,-12.34858338579133,4.95767068492516e-35,1.8019106218982706e-33,1.9002984549942374,-3.7329041242375562
gene_4904,201.62718235512597,1.1091354353500797,0.08982668470530385,12.347504964575304,5.024563723245049e-35,1.814809609789571e-33,1.1091354353500797,2.1571633611128314
gene_736,3594.516050499564,-1.026266529401337,0.0834076406831454,-12.304226818979183,8.595558749089738e-35,3.0853250938502855e-33,1.026266529401337,-2.0367466417054185
gene_1833,1064.5388716421526,-4.046003970795529,0.3310703135956682,-12.220980875189131,2.401692703200337e-34,8.567519834441203e-33,4.046003970795529,-16.518422032077574
gene_3330,111.28958532442508,-2.259265770330984,0.18580920351180302,-12.159062778542454,5.134435868278721e-34,1.8203622627474068e-32,2.259265770330984,-4.787477711049713
gene_191,1912.7938903361025,-3.70518871516313,0.30488430393798077,-12.152769648374013,5.545460472637318e-34,1.9540985409372595e-32,3.70518871516313,-13.04286330968111
gene_4196,122.49820802834633,-2.7502574937646758,0.22645695726949922,-12.144725103286104,6.118789566251683e-34,2.143059691113241e-32,2.7502574937646758,-6.728372101967475
gene_2790,1692.6927175758972,-2.3599922229819903,0.19450744273721307,-12.133171819910405,7.046621331238202e-34,2.4531581128449136e-32,2.3599922229819903,-5.133675916490679
gene_1031,260.99084248996576,-2.0200644657409814,0.16667120552872927,-12.120056726851844,8.270187768771162e-34,2.8618811446544037e-32,2.0200644657409814,-4.056019155271051
gene_1538,2849.5652164801104,0.7834408378085165,0.06464298420847307,12.119502949955503,8.326256518981872e-34,2.864133120428348e-32,0.7834408378085165,1.7212311296984812
gene_816,81.98109817340566,1.8404588298132123,0.1520275084414153,12.106090856066643,9.80570726321381e-34,3.3530877085273734e-32,1.8404588298132123,3.581239067680825
gene_3016,2087.9683096217286,-1.0044441674517077,0.08308705063669743,-12.089057918828935,1.206623629914898e-33,4.101810563104821e-32,1.0044441674517077,-2.006170423276429
gene_3246,8595.44583534491,3.728110465766424,0.3092598731684848,12.054944042919365,1.826565028060645e-33,6.1370461030014345e-32,3.728110465766424,13.251745215844661
gene_4309,291.0091161449713,-2.250159865830735,0.18771140984956042,-11.987336665544758,4.1400328477998325e-33,1.3829624177708227e-31,2.250159865830735,-4.757355595993617
gene_444,108.07613396294681,-1.7581300679394445,0.14678371979631544,-11.97769119340425,4.650965570374806e-33,1.544708622482529e-31,1.7581300679394445,-3.3825940976796414
gene_4686,1966.8274488050117,-3.782958886130226,0.316968507893469,-11.934809900425986,7.79367371480502e-33,2.5736937370204694e-31,3.782958886130226,-13.765249802614967
gene_3597,17555.301797567332,-0.712947483476571,0.059809609066049214,-11.920283289082288,9.279248208605935e-33,3.046862238496233e-31,0.712947483476571,-1.6391495463915151
gene_1972,438.3718914913788,-1.9591334201172597,0.1645639056516687,-11.90500074946048,1.1146230458095852e-32,3.6392127580415777e-31,1.9591334201172597,-3.8882835228960526
